filepath,target,split
colon_aca/colonca4037.jpeg,aca,train
colon_aca/colonca748.jpeg,aca,train
colon_aca/colonca3442.jpeg,aca,train
colon_aca/colonca2044.jpeg,aca,train
colon_aca/colonca675.jpeg,aca,train
colon_aca/colonca1728.jpeg,aca,train
colon_aca/colonca2993.jpeg,aca,train
colon_aca/colonca4921.jpeg,aca,train
colon_aca/colonca4742.jpeg,aca,train
colon_aca/colonca3310.jpeg,aca,train
colon_aca/colonca3837.jpeg,aca,train
colon_aca/colonca3658.jpeg,aca,train
colon_aca/colonca1944.jpeg,aca,train
colon_aca/colonca926.jpeg,aca,train
colon_aca/colonca1613.jpeg,aca,train
colon_aca/colonca4122.jpeg,aca,train
colon_aca/colonca1947.jpeg,aca,train
colon_aca/colonca2371.jpeg,aca,train
colon_aca/colonca3013.jpeg,aca,train
colon_aca/colonca3966.jpeg,aca,train
colon_aca/colonca713.jpeg,aca,train
colon_aca/colonca319.jpeg,aca,train
colon_aca/colonca3330.jpeg,aca,train
colon_aca/colonca4903.jpeg,aca,train
colon_aca/colonca4745.jpeg,aca,train
colon_aca/colonca3900.jpeg,aca,train
colon_aca/colonca3341.jpeg,aca,train
colon_aca/colonca3754.jpeg,aca,train
colon_aca/colonca2890.jpeg,aca,train
colon_aca/colonca589.jpeg,aca,train
colon_aca/colonca1837.jpeg,aca,train
colon_aca/colonca1628.jpeg,aca,train
colon_aca/colonca4253.jpeg,aca,train
colon_aca/colonca3343.jpeg,aca,train
colon_aca/colonca4077.jpeg,aca,train
colon_aca/colonca395.jpeg,aca,train
colon_aca/colonca2201.jpeg,aca,train
colon_aca/colonca4552.jpeg,aca,train
colon_aca/colonca1828.jpeg,aca,train
colon_aca/colonca3850.jpeg,aca,train
colon_aca/colonca2308.jpeg,aca,train
colon_aca/colonca609.jpeg,aca,train
colon_aca/colonca1864.jpeg,aca,train
colon_aca/colonca3111.jpeg,aca,train
colon_aca/colonca856.jpeg,aca,train
colon_aca/colonca1559.jpeg,aca,train
colon_aca/colonca264.jpeg,aca,train
colon_aca/colonca4360.jpeg,aca,train
colon_aca/colonca543.jpeg,aca,train
colon_aca/colonca3799.jpeg,aca,train
colon_aca/colonca3813.jpeg,aca,train
colon_aca/colonca128.jpeg,aca,train
colon_aca/colonca2564.jpeg,aca,train
colon_aca/colonca4073.jpeg,aca,train
colon_aca/colonca825.jpeg,aca,train
colon_aca/colonca4328.jpeg,aca,train
colon_aca/colonca4375.jpeg,aca,train
colon_aca/colonca2988.jpeg,aca,train
colon_aca/colonca4608.jpeg,aca,train
colon_aca/colonca3083.jpeg,aca,train
colon_aca/colonca2669.jpeg,aca,train
colon_aca/colonca1219.jpeg,aca,train
colon_aca/colonca704.jpeg,aca,train
colon_aca/colonca4040.jpeg,aca,train
colon_aca/colonca4249.jpeg,aca,train
colon_aca/colonca898.jpeg,aca,train
colon_aca/colonca4436.jpeg,aca,train
colon_aca/colonca2565.jpeg,aca,train
colon_aca/colonca2389.jpeg,aca,train
colon_aca/colonca2287.jpeg,aca,train
colon_aca/colonca3731.jpeg,aca,train
colon_aca/colonca3923.jpeg,aca,train
colon_aca/colonca2737.jpeg,aca,train
colon_aca/colonca437.jpeg,aca,train
colon_aca/colonca1903.jpeg,aca,train
colon_aca/colonca1625.jpeg,aca,train
colon_aca/colonca2928.jpeg,aca,train
colon_aca/colonca599.jpeg,aca,train
colon_aca/colonca1111.jpeg,aca,train
colon_aca/colonca2229.jpeg,aca,train
colon_aca/colonca1062.jpeg,aca,train
colon_aca/colonca2958.jpeg,aca,train
colon_aca/colonca4578.jpeg,aca,train
colon_aca/colonca3193.jpeg,aca,train
colon_aca/colonca262.jpeg,aca,train
colon_aca/colonca1417.jpeg,aca,train
colon_aca/colonca4057.jpeg,aca,train
colon_aca/colonca4405.jpeg,aca,train
colon_aca/colonca2577.jpeg,aca,train
colon_aca/colonca1541.jpeg,aca,train
colon_aca/colonca2398.jpeg,aca,train
colon_aca/colonca2613.jpeg,aca,train
colon_aca/colonca189.jpeg,aca,train
colon_aca/colonca1528.jpeg,aca,train
colon_aca/colonca1593.jpeg,aca,train
colon_aca/colonca3823.jpeg,aca,train
colon_aca/colonca4450.jpeg,aca,train
colon_aca/colonca4256.jpeg,aca,train
colon_aca/colonca3621.jpeg,aca,train
colon_aca/colonca2102.jpeg,aca,train
colon_aca/colonca3714.jpeg,aca,train
colon_aca/colonca3505.jpeg,aca,train
colon_aca/colonca1933.jpeg,aca,train
colon_aca/colonca861.jpeg,aca,train
colon_aca/colonca1479.jpeg,aca,train
colon_aca/colonca3827.jpeg,aca,train
colon_aca/colonca795.jpeg,aca,train
colon_aca/colonca564.jpeg,aca,train
colon_aca/colonca3077.jpeg,aca,train
colon_aca/colonca4176.jpeg,aca,train
colon_aca/colonca823.jpeg,aca,train
colon_aca/colonca4131.jpeg,aca,train
colon_aca/colonca3121.jpeg,aca,train
colon_aca/colonca4068.jpeg,aca,train
colon_aca/colonca3152.jpeg,aca,train
colon_aca/colonca3053.jpeg,aca,train
colon_aca/colonca4881.jpeg,aca,train
colon_aca/colonca3872.jpeg,aca,train
colon_aca/colonca4847.jpeg,aca,train
colon_aca/colonca4513.jpeg,aca,train
colon_aca/colonca1184.jpeg,aca,train
colon_aca/colonca3599.jpeg,aca,train
colon_aca/colonca2391.jpeg,aca,train
colon_aca/colonca3424.jpeg,aca,train
colon_aca/colonca1230.jpeg,aca,train
colon_aca/colonca2933.jpeg,aca,train
colon_aca/colonca4499.jpeg,aca,train
colon_aca/colonca566.jpeg,aca,train
colon_aca/colonca3116.jpeg,aca,train
colon_aca/colonca783.jpeg,aca,train
colon_aca/colonca1022.jpeg,aca,train
colon_aca/colonca1325.jpeg,aca,train
colon_aca/colonca2507.jpeg,aca,train
colon_aca/colonca3027.jpeg,aca,train
colon_aca/colonca3051.jpeg,aca,train
colon_aca/colonca2381.jpeg,aca,train
colon_aca/colonca1917.jpeg,aca,train
colon_aca/colonca3512.jpeg,aca,train
colon_aca/colonca3397.jpeg,aca,train
colon_aca/colonca3537.jpeg,aca,train
colon_aca/colonca1269.jpeg,aca,train
colon_aca/colonca136.jpeg,aca,train
colon_aca/colonca3971.jpeg,aca,train
colon_aca/colonca4270.jpeg,aca,train
colon_aca/colonca233.jpeg,aca,train
colon_aca/colonca2844.jpeg,aca,train
colon_aca/colonca1741.jpeg,aca,train
colon_aca/colonca3388.jpeg,aca,train
colon_aca/colonca4171.jpeg,aca,train
colon_aca/colonca1156.jpeg,aca,train
colon_aca/colonca417.jpeg,aca,train
colon_aca/colonca455.jpeg,aca,train
colon_aca/colonca4672.jpeg,aca,train
colon_aca/colonca663.jpeg,aca,train
colon_aca/colonca2889.jpeg,aca,train
colon_aca/colonca4437.jpeg,aca,train
colon_aca/colonca1518.jpeg,aca,train
colon_aca/colonca3825.jpeg,aca,train
colon_aca/colonca2939.jpeg,aca,train
colon_aca/colonca1595.jpeg,aca,train
colon_aca/colonca1015.jpeg,aca,train
colon_aca/colonca3549.jpeg,aca,train
colon_aca/colonca613.jpeg,aca,train
colon_aca/colonca1697.jpeg,aca,train
colon_aca/colonca957.jpeg,aca,train
colon_aca/colonca211.jpeg,aca,train
colon_aca/colonca4771.jpeg,aca,train
colon_aca/colonca298.jpeg,aca,train
colon_aca/colonca727.jpeg,aca,train
colon_aca/colonca1906.jpeg,aca,train
colon_aca/colonca1909.jpeg,aca,train
colon_aca/colonca1972.jpeg,aca,train
colon_aca/colonca1876.jpeg,aca,train
colon_aca/colonca4356.jpeg,aca,train
colon_aca/colonca1069.jpeg,aca,train
colon_aca/colonca4255.jpeg,aca,train
colon_aca/colonca366.jpeg,aca,train
colon_aca/colonca4178.jpeg,aca,train
colon_aca/colonca3516.jpeg,aca,train
colon_aca/colonca2246.jpeg,aca,train
colon_aca/colonca1890.jpeg,aca,train
colon_aca/colonca3632.jpeg,aca,train
colon_aca/colonca1475.jpeg,aca,train
colon_aca/colonca2469.jpeg,aca,train
colon_aca/colonca2566.jpeg,aca,train
colon_aca/colonca3907.jpeg,aca,train
colon_aca/colonca3100.jpeg,aca,train
colon_aca/colonca170.jpeg,aca,train
colon_aca/colonca3462.jpeg,aca,train
colon_aca/colonca4955.jpeg,aca,train
colon_aca/colonca1858.jpeg,aca,train
colon_aca/colonca1582.jpeg,aca,train
colon_aca/colonca1844.jpeg,aca,train
colon_aca/colonca2719.jpeg,aca,train
colon_aca/colonca290.jpeg,aca,train
colon_aca/colonca1234.jpeg,aca,train
colon_aca/colonca2548.jpeg,aca,train
colon_aca/colonca4179.jpeg,aca,train
colon_aca/colonca4422.jpeg,aca,train
colon_aca/colonca964.jpeg,aca,train
colon_aca/colonca1419.jpeg,aca,train
colon_aca/colonca3843.jpeg,aca,train
colon_aca/colonca1440.jpeg,aca,train
colon_aca/colonca3403.jpeg,aca,train
colon_aca/colonca1424.jpeg,aca,train
colon_aca/colonca2976.jpeg,aca,train
colon_aca/colonca965.jpeg,aca,train
colon_aca/colonca1855.jpeg,aca,train
colon_aca/colonca291.jpeg,aca,train
colon_aca/colonca1638.jpeg,aca,train
colon_aca/colonca348.jpeg,aca,train
colon_aca/colonca1530.jpeg,aca,train
colon_aca/colonca1982.jpeg,aca,train
colon_aca/colonca2989.jpeg,aca,train
colon_aca/colonca4207.jpeg,aca,train
colon_aca/colonca1693.jpeg,aca,train
colon_aca/colonca2359.jpeg,aca,train
colon_aca/colonca2803.jpeg,aca,train
colon_aca/colonca2346.jpeg,aca,train
colon_aca/colonca1807.jpeg,aca,train
colon_aca/colonca3008.jpeg,aca,train
colon_aca/colonca2573.jpeg,aca,train
colon_aca/colonca4878.jpeg,aca,train
colon_aca/colonca1252.jpeg,aca,train
colon_aca/colonca3618.jpeg,aca,train
colon_aca/colonca1366.jpeg,aca,train
colon_aca/colonca316.jpeg,aca,train
colon_aca/colonca2841.jpeg,aca,train
colon_aca/colonca4024.jpeg,aca,train
colon_aca/colonca4656.jpeg,aca,train
colon_aca/colonca1487.jpeg,aca,train
colon_aca/colonca4061.jpeg,aca,train
colon_aca/colonca1362.jpeg,aca,train
colon_aca/colonca1673.jpeg,aca,train
colon_aca/colonca139.jpeg,aca,train
colon_aca/colonca619.jpeg,aca,train
colon_aca/colonca4419.jpeg,aca,train
colon_aca/colonca2567.jpeg,aca,train
colon_aca/colonca2681.jpeg,aca,train
colon_aca/colonca3544.jpeg,aca,train
colon_aca/colonca1938.jpeg,aca,train
colon_aca/colonca305.jpeg,aca,train
colon_aca/colonca3226.jpeg,aca,train
colon_aca/colonca168.jpeg,aca,train
colon_aca/colonca2130.jpeg,aca,train
colon_aca/colonca4804.jpeg,aca,train
colon_aca/colonca4950.jpeg,aca,train
colon_aca/colonca154.jpeg,aca,train
colon_aca/colonca4980.jpeg,aca,train
colon_aca/colonca4004.jpeg,aca,train
colon_aca/colonca3227.jpeg,aca,train
colon_aca/colonca2257.jpeg,aca,train
colon_aca/colonca1109.jpeg,aca,train
colon_aca/colonca4966.jpeg,aca,train
colon_aca/colonca1905.jpeg,aca,train
colon_aca/colonca1193.jpeg,aca,train
colon_aca/colonca1426.jpeg,aca,train
colon_aca/colonca2788.jpeg,aca,train
colon_aca/colonca4471.jpeg,aca,train
colon_aca/colonca2533.jpeg,aca,train
colon_aca/colonca1463.jpeg,aca,train
colon_aca/colonca3609.jpeg,aca,train
colon_aca/colonca1423.jpeg,aca,train
colon_aca/colonca3014.jpeg,aca,train
colon_aca/colonca352.jpeg,aca,train
colon_aca/colonca2728.jpeg,aca,train
colon_aca/colonca737.jpeg,aca,train
colon_aca/colonca4251.jpeg,aca,train
colon_aca/colonca3786.jpeg,aca,train
colon_aca/colonca3568.jpeg,aca,train
colon_aca/colonca191.jpeg,aca,train
colon_aca/colonca4426.jpeg,aca,train
colon_aca/colonca2028.jpeg,aca,train
colon_aca/colonca607.jpeg,aca,train
colon_aca/colonca3838.jpeg,aca,train
colon_aca/colonca4275.jpeg,aca,train
colon_aca/colonca155.jpeg,aca,train
colon_aca/colonca2538.jpeg,aca,train
colon_aca/colonca115.jpeg,aca,train
colon_aca/colonca241.jpeg,aca,train
colon_aca/colonca4076.jpeg,aca,train
colon_aca/colonca3910.jpeg,aca,train
colon_aca/colonca4654.jpeg,aca,train
colon_aca/colonca1482.jpeg,aca,train
colon_aca/colonca2323.jpeg,aca,train
colon_aca/colonca3067.jpeg,aca,train
colon_aca/colonca1143.jpeg,aca,train
colon_aca/colonca3906.jpeg,aca,train
colon_aca/colonca3818.jpeg,aca,train
colon_aca/colonca46.jpeg,aca,train
colon_aca/colonca712.jpeg,aca,train
colon_aca/colonca59.jpeg,aca,train
colon_aca/colonca4216.jpeg,aca,train
colon_aca/colonca1265.jpeg,aca,train
colon_aca/colonca4687.jpeg,aca,train
colon_aca/colonca1902.jpeg,aca,train
colon_aca/colonca15.jpeg,aca,train
colon_aca/colonca2691.jpeg,aca,train
colon_aca/colonca83.jpeg,aca,train
colon_aca/colonca4166.jpeg,aca,train
colon_aca/colonca3573.jpeg,aca,train
colon_aca/colonca1147.jpeg,aca,train
colon_aca/colonca2334.jpeg,aca,train
colon_aca/colonca2286.jpeg,aca,train
colon_aca/colonca3716.jpeg,aca,train
colon_aca/colonca4269.jpeg,aca,train
colon_aca/colonca3905.jpeg,aca,train
colon_aca/colonca212.jpeg,aca,train
colon_aca/colonca4527.jpeg,aca,train
colon_aca/colonca1434.jpeg,aca,train
colon_aca/colonca2048.jpeg,aca,train
colon_aca/colonca3190.jpeg,aca,train
colon_aca/colonca2442.jpeg,aca,train
colon_aca/colonca3164.jpeg,aca,train
colon_aca/colonca4140.jpeg,aca,train
colon_aca/colonca1536.jpeg,aca,train
colon_aca/colonca94.jpeg,aca,train
colon_aca/colonca597.jpeg,aca,train
colon_aca/colonca4281.jpeg,aca,train
colon_aca/colonca1932.jpeg,aca,train
colon_aca/colonca1338.jpeg,aca,train
colon_aca/colonca2447.jpeg,aca,train
colon_aca/colonca750.jpeg,aca,train
colon_aca/colonca1031.jpeg,aca,train
colon_aca/colonca2738.jpeg,aca,train
colon_aca/colonca218.jpeg,aca,train
colon_aca/colonca3569.jpeg,aca,train
colon_aca/colonca4128.jpeg,aca,train
colon_aca/colonca2096.jpeg,aca,train
colon_aca/colonca1868.jpeg,aca,train
colon_aca/colonca1805.jpeg,aca,train
colon_aca/colonca2072.jpeg,aca,train
colon_aca/colonca2706.jpeg,aca,train
colon_aca/colonca118.jpeg,aca,train
colon_aca/colonca2700.jpeg,aca,train
colon_aca/colonca1445.jpeg,aca,train
colon_aca/colonca4882.jpeg,aca,train
colon_aca/colonca2197.jpeg,aca,train
colon_aca/colonca3765.jpeg,aca,train
colon_aca/colonca296.jpeg,aca,train
colon_aca/colonca1421.jpeg,aca,train
colon_aca/colonca3239.jpeg,aca,train
colon_aca/colonca912.jpeg,aca,train
colon_aca/colonca360.jpeg,aca,train
colon_aca/colonca4927.jpeg,aca,train
colon_aca/colonca3833.jpeg,aca,train
colon_aca/colonca1790.jpeg,aca,train
colon_aca/colonca1671.jpeg,aca,train
colon_aca/colonca3500.jpeg,aca,train
colon_aca/colonca3790.jpeg,aca,train
colon_aca/colonca4905.jpeg,aca,train
colon_aca/colonca4681.jpeg,aca,train
colon_aca/colonca1032.jpeg,aca,train
colon_aca/colonca2444.jpeg,aca,train
colon_aca/colonca2319.jpeg,aca,train
colon_aca/colonca3285.jpeg,aca,train
colon_aca/colonca3043.jpeg,aca,train
colon_aca/colonca1698.jpeg,aca,train
colon_aca/colonca3482.jpeg,aca,train
colon_aca/colonca2673.jpeg,aca,train
colon_aca/colonca2982.jpeg,aca,train
colon_aca/colonca3481.jpeg,aca,train
colon_aca/colonca4759.jpeg,aca,train
colon_aca/colonca1522.jpeg,aca,train
colon_aca/colonca1097.jpeg,aca,train
colon_aca/colonca326.jpeg,aca,train
colon_aca/colonca836.jpeg,aca,train
colon_aca/colonca3964.jpeg,aca,train
colon_aca/colonca841.jpeg,aca,train
colon_aca/colonca1452.jpeg,aca,train
colon_aca/colonca2465.jpeg,aca,train
colon_aca/colonca739.jpeg,aca,train
colon_aca/colonca2621.jpeg,aca,train
colon_aca/colonca2877.jpeg,aca,train
colon_aca/colonca3199.jpeg,aca,train
colon_aca/colonca184.jpeg,aca,train
colon_aca/colonca784.jpeg,aca,train
colon_aca/colonca2501.jpeg,aca,train
colon_aca/colonca1663.jpeg,aca,train
colon_aca/colonca2225.jpeg,aca,train
colon_aca/colonca4384.jpeg,aca,train
colon_aca/colonca1370.jpeg,aca,train
colon_aca/colonca3412.jpeg,aca,train
colon_aca/colonca3978.jpeg,aca,train
colon_aca/colonca3685.jpeg,aca,train
colon_aca/colonca1767.jpeg,aca,train
colon_aca/colonca4418.jpeg,aca,train
colon_aca/colonca4343.jpeg,aca,train
colon_aca/colonca195.jpeg,aca,train
colon_aca/colonca4056.jpeg,aca,train
colon_aca/colonca862.jpeg,aca,train
colon_aca/colonca888.jpeg,aca,train
colon_aca/colonca1415.jpeg,aca,train
colon_aca/colonca1067.jpeg,aca,train
colon_aca/colonca1850.jpeg,aca,train
colon_aca/colonca1073.jpeg,aca,train
colon_aca/colonca356.jpeg,aca,train
colon_aca/colonca270.jpeg,aca,train
colon_aca/colonca2545.jpeg,aca,train
colon_aca/colonca309.jpeg,aca,train
colon_aca/colonca126.jpeg,aca,train
colon_aca/colonca3060.jpeg,aca,train
colon_aca/colonca697.jpeg,aca,train
colon_aca/colonca1588.jpeg,aca,train
colon_aca/colonca1594.jpeg,aca,train
colon_aca/colonca2035.jpeg,aca,train
colon_aca/colonca238.jpeg,aca,train
colon_aca/colonca3772.jpeg,aca,train
colon_aca/colonca3904.jpeg,aca,train
colon_aca/colonca679.jpeg,aca,train
colon_aca/colonca1151.jpeg,aca,train
colon_aca/colonca1703.jpeg,aca,train
colon_aca/colonca1084.jpeg,aca,train
colon_aca/colonca4446.jpeg,aca,train
colon_aca/colonca4150.jpeg,aca,train
colon_aca/colonca3713.jpeg,aca,train
colon_aca/colonca4624.jpeg,aca,train
colon_aca/colonca3704.jpeg,aca,train
colon_aca/colonca3692.jpeg,aca,train
colon_aca/colonca942.jpeg,aca,train
colon_aca/colonca1399.jpeg,aca,train
colon_aca/colonca1965.jpeg,aca,train
colon_aca/colonca3483.jpeg,aca,train
colon_aca/colonca3037.jpeg,aca,train
colon_aca/colonca338.jpeg,aca,train
colon_aca/colonca2312.jpeg,aca,train
colon_aca/colonca851.jpeg,aca,train
colon_aca/colonca2998.jpeg,aca,train
colon_aca/colonca3939.jpeg,aca,train
colon_aca/colonca2782.jpeg,aca,train
colon_aca/colonca4925.jpeg,aca,train
colon_aca/colonca972.jpeg,aca,train
colon_aca/colonca459.jpeg,aca,train
colon_aca/colonca1503.jpeg,aca,train
colon_aca/colonca3240.jpeg,aca,train
colon_aca/colonca3858.jpeg,aca,train
colon_aca/colonca2470.jpeg,aca,train
colon_aca/colonca1149.jpeg,aca,train
colon_aca/colonca649.jpeg,aca,train
colon_aca/colonca1194.jpeg,aca,train
colon_aca/colonca2809.jpeg,aca,train
colon_aca/colonca4065.jpeg,aca,train
colon_aca/colonca2956.jpeg,aca,train
colon_aca/colonca2276.jpeg,aca,train
colon_aca/colonca2622.jpeg,aca,train
colon_aca/colonca809.jpeg,aca,train
colon_aca/colonca2970.jpeg,aca,train
colon_aca/colonca4242.jpeg,aca,train
colon_aca/colonca4647.jpeg,aca,train
colon_aca/colonca3700.jpeg,aca,train
colon_aca/colonca2248.jpeg,aca,train
colon_aca/colonca1205.jpeg,aca,train
colon_aca/colonca2559.jpeg,aca,train
colon_aca/colonca2277.jpeg,aca,train
colon_aca/colonca2005.jpeg,aca,train
colon_aca/colonca3044.jpeg,aca,train
colon_aca/colonca430.jpeg,aca,train
colon_aca/colonca1295.jpeg,aca,train
colon_aca/colonca4106.jpeg,aca,train
colon_aca/colonca1233.jpeg,aca,train
colon_aca/colonca465.jpeg,aca,train
colon_aca/colonca4909.jpeg,aca,train
colon_aca/colonca3856.jpeg,aca,train
colon_aca/colonca3415.jpeg,aca,train
colon_aca/colonca2418.jpeg,aca,train
colon_aca/colonca1075.jpeg,aca,train
colon_aca/colonca4922.jpeg,aca,train
colon_aca/colonca1490.jpeg,aca,train
colon_aca/colonca550.jpeg,aca,train
colon_aca/colonca4910.jpeg,aca,train
colon_aca/colonca3011.jpeg,aca,train
colon_aca/colonca982.jpeg,aca,train
colon_aca/colonca3139.jpeg,aca,train
colon_aca/colonca1207.jpeg,aca,train
colon_aca/colonca2614.jpeg,aca,train
colon_aca/colonca3136.jpeg,aca,train
colon_aca/colonca3920.jpeg,aca,train
colon_aca/colonca839.jpeg,aca,train
colon_aca/colonca1867.jpeg,aca,train
colon_aca/colonca4834.jpeg,aca,train
colon_aca/colonca2179.jpeg,aca,train
colon_aca/colonca877.jpeg,aca,train
colon_aca/colonca3534.jpeg,aca,train
colon_aca/colonca3498.jpeg,aca,train
colon_aca/colonca473.jpeg,aca,train
colon_aca/colonca4367.jpeg,aca,train
colon_aca/colonca4569.jpeg,aca,train
colon_aca/colonca1347.jpeg,aca,train
colon_aca/colonca2055.jpeg,aca,train
colon_aca/colonca4052.jpeg,aca,train
colon_aca/colonca4544.jpeg,aca,train
colon_aca/colonca436.jpeg,aca,train
colon_aca/colonca1958.jpeg,aca,train
colon_aca/colonca3703.jpeg,aca,train
colon_aca/colonca2562.jpeg,aca,train
colon_aca/colonca193.jpeg,aca,train
colon_aca/colonca2845.jpeg,aca,train
colon_aca/colonca4104.jpeg,aca,train
colon_aca/colonca3084.jpeg,aca,train
colon_aca/colonca3127.jpeg,aca,train
colon_aca/colonca396.jpeg,aca,train
colon_aca/colonca4021.jpeg,aca,train
colon_aca/colonca4906.jpeg,aca,train
colon_aca/colonca3807.jpeg,aca,train
colon_aca/colonca197.jpeg,aca,train
colon_aca/colonca1871.jpeg,aca,train
colon_aca/colonca2366.jpeg,aca,train
colon_aca/colonca4319.jpeg,aca,train
colon_aca/colonca4796.jpeg,aca,train
colon_aca/colonca3334.jpeg,aca,train
colon_aca/colonca1935.jpeg,aca,train
colon_aca/colonca691.jpeg,aca,train
colon_aca/colonca4299.jpeg,aca,train
colon_aca/colonca998.jpeg,aca,train
colon_aca/colonca4320.jpeg,aca,train
colon_aca/colonca4554.jpeg,aca,train
colon_aca/colonca3234.jpeg,aca,train
colon_aca/colonca243.jpeg,aca,train
colon_aca/colonca2384.jpeg,aca,train
colon_aca/colonca1181.jpeg,aca,train
colon_aca/colonca89.jpeg,aca,train
colon_aca/colonca952.jpeg,aca,train
colon_aca/colonca978.jpeg,aca,train
colon_aca/colonca2650.jpeg,aca,train
colon_aca/colonca2781.jpeg,aca,train
colon_aca/colonca3492.jpeg,aca,train
colon_aca/colonca4912.jpeg,aca,train
colon_aca/colonca422.jpeg,aca,train
colon_aca/colonca341.jpeg,aca,train
colon_aca/colonca2701.jpeg,aca,train
colon_aca/colonca3645.jpeg,aca,train
colon_aca/colonca2138.jpeg,aca,train
colon_aca/colonca3510.jpeg,aca,train
colon_aca/colonca1165.jpeg,aca,train
colon_aca/colonca1936.jpeg,aca,train
colon_aca/colonca4733.jpeg,aca,train
colon_aca/colonca2226.jpeg,aca,train
colon_aca/colonca368.jpeg,aca,train
colon_aca/colonca1294.jpeg,aca,train
colon_aca/colonca3353.jpeg,aca,train
colon_aca/colonca236.jpeg,aca,train
colon_aca/colonca3148.jpeg,aca,train
colon_aca/colonca688.jpeg,aca,train
colon_aca/colonca1520.jpeg,aca,train
colon_aca/colonca3298.jpeg,aca,train
colon_aca/colonca1925.jpeg,aca,train
colon_aca/colonca934.jpeg,aca,train
colon_aca/colonca1769.jpeg,aca,train
colon_aca/colonca1626.jpeg,aca,train
colon_aca/colonca4588.jpeg,aca,train
colon_aca/colonca844.jpeg,aca,train
colon_aca/colonca2436.jpeg,aca,train
colon_aca/colonca4976.jpeg,aca,train
colon_aca/colonca3360.jpeg,aca,train
colon_aca/colonca4956.jpeg,aca,train
colon_aca/colonca3696.jpeg,aca,train
colon_aca/colonca5000.jpeg,aca,train
colon_aca/colonca3206.jpeg,aca,train
colon_aca/colonca4305.jpeg,aca,train
colon_aca/colonca4323.jpeg,aca,train
colon_aca/colonca1091.jpeg,aca,train
colon_aca/colonca4219.jpeg,aca,train
colon_aca/colonca2974.jpeg,aca,train
colon_aca/colonca1998.jpeg,aca,train
colon_aca/colonca2021.jpeg,aca,train
colon_aca/colonca1166.jpeg,aca,train
colon_aca/colonca355.jpeg,aca,train
colon_aca/colonca3616.jpeg,aca,train
colon_aca/colonca2244.jpeg,aca,train
colon_aca/colonca4058.jpeg,aca,train
colon_aca/colonca281.jpeg,aca,train
colon_aca/colonca1401.jpeg,aca,train
colon_aca/colonca932.jpeg,aca,train
colon_aca/colonca3840.jpeg,aca,train
colon_aca/colonca40.jpeg,aca,train
colon_aca/colonca2515.jpeg,aca,train
colon_aca/colonca3802.jpeg,aca,train
colon_aca/colonca84.jpeg,aca,train
colon_aca/colonca2062.jpeg,aca,train
colon_aca/colonca3952.jpeg,aca,train
colon_aca/colonca1535.jpeg,aca,train
colon_aca/colonca2040.jpeg,aca,train
colon_aca/colonca3167.jpeg,aca,train
colon_aca/colonca3278.jpeg,aca,train
colon_aca/colonca358.jpeg,aca,train
colon_aca/colonca4990.jpeg,aca,train
colon_aca/colonca636.jpeg,aca,train
colon_aca/colonca4447.jpeg,aca,train
colon_aca/colonca2046.jpeg,aca,train
colon_aca/colonca1332.jpeg,aca,train
colon_aca/colonca4968.jpeg,aca,train
colon_aca/colonca4435.jpeg,aca,train
colon_aca/colonca3965.jpeg,aca,train
colon_aca/colonca4044.jpeg,aca,train
colon_aca/colonca2339.jpeg,aca,train
colon_aca/colonca3342.jpeg,aca,train
colon_aca/colonca4102.jpeg,aca,train
colon_aca/colonca4012.jpeg,aca,train
colon_aca/colonca2773.jpeg,aca,train
colon_aca/colonca2132.jpeg,aca,train
colon_aca/colonca2484.jpeg,aca,train
colon_aca/colonca2936.jpeg,aca,train
colon_aca/colonca1458.jpeg,aca,train
colon_aca/colonca946.jpeg,aca,train
colon_aca/colonca689.jpeg,aca,train
colon_aca/colonca537.jpeg,aca,train
colon_aca/colonca4854.jpeg,aca,train
colon_aca/colonca1348.jpeg,aca,train
colon_aca/colonca22.jpeg,aca,train
colon_aca/colonca1414.jpeg,aca,train
colon_aca/colonca1930.jpeg,aca,train
colon_aca/colonca2786.jpeg,aca,train
colon_aca/colonca1786.jpeg,aca,train
colon_aca/colonca3522.jpeg,aca,train
colon_aca/colonca3020.jpeg,aca,train
colon_aca/colonca1456.jpeg,aca,train
colon_aca/colonca4274.jpeg,aca,train
colon_aca/colonca4816.jpeg,aca,train
colon_aca/colonca3414.jpeg,aca,train
colon_aca/colonca2950.jpeg,aca,train
colon_aca/colonca4330.jpeg,aca,train
colon_aca/colonca1825.jpeg,aca,train
colon_aca/colonca1009.jpeg,aca,train
colon_aca/colonca3476.jpeg,aca,train
colon_aca/colonca4640.jpeg,aca,train
colon_aca/colonca760.jpeg,aca,train
colon_aca/colonca3864.jpeg,aca,train
colon_aca/colonca215.jpeg,aca,train
colon_aca/colonca3860.jpeg,aca,train
colon_aca/colonca4523.jpeg,aca,train
colon_aca/colonca2117.jpeg,aca,train
colon_aca/colonca344.jpeg,aca,train
colon_aca/colonca1802.jpeg,aca,train
colon_aca/colonca631.jpeg,aca,train
colon_aca/colonca4535.jpeg,aca,train
colon_aca/colonca1057.jpeg,aca,train
colon_aca/colonca4175.jpeg,aca,train
colon_aca/colonca151.jpeg,aca,train
colon_aca/colonca4344.jpeg,aca,train
colon_aca/colonca3401.jpeg,aca,train
colon_aca/colonca2475.jpeg,aca,train
colon_aca/colonca1969.jpeg,aca,train
